,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
63,BC8.DE,0.149881,0.14973699999999998,0.9714299999999999,0.86829,45.09450770985433,130.00581908283746,39.154916837213506,6.6264501160092815,2.2625550793931497,0.7277137659187386,0
64,WHR.DE,0.156111,0.16185,0.55821,2.4012599999999997,5.2888729591836725,41.8836,12.821510204081633,3.5388727634194828,1.0087813236239025,2.113420218386756,0
65,3V64.DE,0.769899,0.8081649999999999,1.07182,1.3842,22.801544324011893,92.36137555665512,31.761500765696788,10.509083436549938,0.2937959015972472,0.7116593523899893,1
66,ALV.DE,0.0,0.0,6.94,3.3416699999999997,2.055051306296859,10.223597969885432,6.816746225753968,0.9525584245595063,0.12223524400131132,5.892462558310827,0
67,2FE.DE,0.47576499999999994,0.5163979999999999,0.04841,0.8945200000000001,64.96142206511746,107.13081268857188,58.37062327331152,22.22284676324466,0.5710808526500408,0.7007751937984495,1
68,MTX.DE,0.146671,0.200344,2.25,4.39269,2.487883895454747,20.846665383004925,11.65965855558617,3.4848874482233296,1.0080381716696247,2.200191877198593,0
72,VWS.DE,0.064389,0.071141,-0.04,-0.38,-118.75493096646942,73.51495726495726,50.89497041420118,8.286368015414258,0.9422793625284586,5.378094269243811,0
73,SWF.DE,0.33542,0.329808,1.54651,0.8768799999999999,33.169131095542866,119.16336190970421,28.660484073889165,2.3056157276971736,0.5927542159029603,1.3963480128893662,0
74,UPAB.DE,0.793978,0.795287,2.03452,1.11047,26.203007989241925,85.70702557200539,29.097701622115608,29.191070364428143,1.2469181558889408,2.7224344978165944,1
75,ALD.DE,0.294369,0.346095,1.52662,2.20502,7.854860401129695,69.72209653297078,17.53782558139535,5.651689204827244,0.5427646059996226,2.4855012427506216,0
76,CGN.DE,0.0,0.0,4.73163,3.15237,3.249916552573097,22.142405119869967,10.353877826334788,1.1504551577080606,0.9596624652316637,0.027210884353741496,0
77,HRS.DE,0.28571399999999997,0.287073,1.29936,0.98951,23.976874167753092,389.88888888888886,23.888804841149767,1.4288752149126775,0.4843601394906478,1.7586206896551722,0
78,MMM.DE,0.477425,0.49226000000000003,2.22107,2.2218400000000003,7.372977911356451,41.644106824925814,16.401321386832873,7.755768996960486,0.6955123228110649,4.035039315767691,0
79,MTLA.DE,0.47342399999999996,0.475529,0.77765,1.11995,26.082821765918712,47.380258555133075,29.59859382422803,-30.02652530120482,0.7367457104299209,1.783226525494567,1
80,CAT1.DE,0.289287,0.318289,0.84114,1.9814900000000002,9.418014496367949,101.73440832249676,18.887918879768232,5.6963564875491475,0.6077632369459028,2.1506124721603563,0
81,A4S.DE,0.553114,0.632849,-4.312,15.88144,0.4384473405979622,12.896825396825395,7.1414302836596075,2.75,0.07883048637202876,2.132867132867133,1
82,PER.DE,0.5608609999999999,0.6245890000000001,-2.6857,3.89425,5.230832199177563,50.573985487654326,20.64302095212766,2.6394927992912365,0.559238699444885,0.837770678026269,1
83,DB1.DE,0.870758,0.887811,1.39945,2.0,9.624397596501217,45.75118805748353,19.26672605073821,4.429288864490006,0.01944711769063068,2.069211559043881,1
84,BCO.DE,-0.099178,0.00828,-4.19492,-1.10974,25.10609541119381,-32.69417821782178,-27.836560590094837,-6.792722036513243,0.4252112088020039,2.9373927958833623,0
85,DYH.DE,0.317824,0.26026,3.3505199999999995,0.5614899999999999,35.86423542961346,52.79910913140312,20.19318568994889,5.654348863094293,1.763625,1.4184397163120568,0
86,TGHN.DE,0.080597,0.086624,4.312880000000001,5.98391,0.9717013079693028,7.172249635062804,5.8155443200748165,1.9230871374106664,4.238808331332578,2.5362318840579707,0
88,ZOE.DE,0.711886,0.701434,0.78854,0.8830899999999999,45.24866437423884,127.93426877470355,40.03385281385282,21.70849765258216,0.4851174535159538,0.5908419497784343,1
89,CBHD.DE,0.672098,0.6780010000000001,4.68735,5.01881,1.4054748324644373,15.730186440677967,7.050501392757662,4.376364350833072,1.394817874577544,12.987012987012985,0
90,SBS.DE,0.270779,0.29498800000000003,0.51552,0.19758,423.0313910154847,-889.3162618914388,82.85324852718836,10.101691191894279,0.7374737003664362,0.6412213740458015,0
91,AIL.DE,0.646513,0.6422680000000001,2.28,2.48759,5.644793903532404,21.035175410798523,14.110121191695692,3.3867713943907467,0.9801541215209936,2.060282334986646,1
92,AWC.DE,0.0,0.0,0.9723799999999999,0.68508,53.105352411770646,49.917075268817214,36.38156739811912,3.662265698958662,0.1536923653629889,1.2476606363069245,0
93,AWM.DE,0.45344700000000004,0.490275,0.77065,1.05845,25.86051657341295,51.951021582733794,27.827329479768785,5.179699693955624,0.6360697105906474,1.413921690490988,1
