,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
28,AKP.AX,ASX,0.0,0.0,-0.11505,-0.12985,516.8881744597179,-334.2722834645669,-67.11631602037872,239.4162996215817,0.0654231953557245,
29,PPT.AX,ASX,0.0,0.0,0.63829,1.09171,6.66523046781696,31.598757562336687,7.20937256982337,2.1807400081915103,0.8644759012958132,5.1787504176411625
30,WTC.AX,ASX,0.802237,0.809131,0.31502,0.1876,232.45915359428696,213.68961416188276,43.47269216452634,9.311491927446681,0.6090265486725663,0.11312992800822763
31,EQT.AX,ASX,0.0,0.0,0.37175,0.5541,24.816183697690647,70.13368624429927,13.741839262425735,2.1166378859459862,0.5491323913081543,3.2834731849689893
32,BRG.AX,ASX,0.333917,0.338608,0.12542,0.381,70.70468473921441,-163.5574260110294,26.642085173596033,8.346645379924952,2.658035841804261,0.9544973544444444
33,ALD.AX,ASX,0.029286,0.08105,-2.4751,0.90756,-111.88707270064123,14.450805479452054,-100.55331025332093,2.606618170317071,6.149174639042141,0.9593246354566386
34,SOL.AX,ASX,0.206425,0.295728,3.76778,0.21295,23.82414509422517,27.884568427508306,5.07332847090956,1.3899033812876442,0.40479470031597087,2.318271119842829
35,MIN.AX,ASX,0.626365,0.655517,0.6314,4.71142,0.8692626276703553,-364.67802200383875,4.068920141446278,2.0972850744436595,0.7853063119480015,5.682463916467781
36,KGN.AX,ASX,0.275173,0.227438,0.18409,0.09509,589.686742888068,-130.77218844761384,54.17758911038132,14.534229510135651,3.348997200241716,0.8560945780676723
37,EBO.AX,ASX,0.106711,0.102695,0.49995,0.506,25.651649091518454,96.64109762265556,12.958208317955618,2.9585126889524824,4.189159253654462,0.0687619285120532
38,CIN.AX,ASX,0.999634,0.999748,0.57746,0.86222,8.718805662296484,22.404192054159985,7.517529082626941,0.9636156256944285,0.1156359780468811,4.673684210526316
39,SEK.AX,ASX,0.765706,0.761458,-0.53188,0.21312,552.3508056565876,57.980074682822526,118.58024020408165,7.514646169053118,0.7269687536031362,0.8039579467532467
40,PMV.AX,ASX,0.587167,0.626126,0.23951,0.62641,23.932838984776065,35.02450511814789,14.970197579326136,2.7170707292600533,1.132263231589825,2.299136270552414
41,CIM.AX,ASX,0.474117,0.435519,0.98571,-4.34229,5.395672673847784,6.0947922770840375,-23.629531589139678,8.921264427318759,2.157555690699822,
42,CUV.AX,ASX,0.0,0.0,0.29646,0.02191,1680.8408302848434,162.50714830733568,33.86221657674214,15.987316595752189,0.8003968514327305,0.11160714285714286
43,CAR.AX,ASX,0.932464,0.903682,0.19585,0.271,100.93829122471968,77.12038618343027,27.421097954819277,18.425708005761532,0.7835988426150654,1.4112515235743153
44,HUB.AX,ASX,0.681226,0.671989,0.03431,0.09413,946.3974295723782,401.97000184452685,89.19629482610091,18.34898055246643,2.1338900229733895,0.1631701631701632
45,SVW.AX,ASX,0.476323,0.465643,0.22993,0.11134,194.25839806085673,27.521716738197426,21.73079482439926,2.4725939427930452,1.1641526651994203,1.440922190201729
46,CCP.AX,ASX,0.894904,0.929435,-0.3488,0.696,27.396766616008765,159.46360600046697,15.931667607506501,2.298792092021339,0.9772822251435688,1.7501215362177927
47,ANZ.AX,ASX,1.0,1.0,0.47706,0.91058,6.992710077588994,38.03269023367287,6.002511583924351,1.0344266996936315,0.035810966516081066,5.357142857142857
48,NAB.AX,ASX,1.0,1.0,0.39716,0.69188,11.153548928520292,-7.961837717673212,7.098326359832636,1.1043219076005961,0.040475276727308794,8.27838827846154
49,IEL.AX,ASX,0.677032,0.669244,0.0376,0.22713,175.50540215023506,199.86615732090857,38.27176863791822,13.089172985851889,1.688576158468653,0.850954100051573
50,BKW.AX,ASX,0.304022,0.266168,1.60435,0.388,16.001408321851905,43.408612229782904,6.203117248222259,1.1702395496526432,0.48842466069717366,4.4190476192
