,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
32,POLY.ME,MCX,0.573568,0.487692,0.7988,0.68187,1187.036030099762,2021.3152532500003,816.3003907355769,512.3430334127942,0.9904458598726115,0.07831383785605932
33,TCSG.ME,MCX,1.0,1.0,73.21796,9.12839,0.9514524496741693,-47.156781504346625,8.633417430325384,3.165714350470579,0.23719652786183174,0.03185451175721071
34,BANE.ME,MCX,0.410075,0.379379,-60.70736,23.23346,0.4265114995933282,6.0316537001638455,9.909338649618663,0.5565611034001978,0.9036134599311794,6.906470211402947
35,UCSS.ME,MCX,0.983471,1.0,298.30108,84.23627,0.05077194899324438,-6.471009156810378,4.276478819969743,1.8822011985351237,1.993610915588283,
36,QIWI.ME,MCX,0.622405,0.590009,47.9408,25.44,0.2106198028129966,964.7575234375,8.824001738757621,1.5815156970390356,0.602496629115741,0.0523517382413088
37,BELU.ME,MCX,0.343188,0.340153,35.92281,77.69218,0.08776599692012821,4.03945847826087,6.641901089361703,0.8422440945391755,1.745698121443081,2.568218298555377
38,NVTK.ME,MCX,0.376444,0.384863,13.8399,-10.19811,-0.7203777352939384,57.67808386763947,7.359213145584054,1.961703620384441,0.37596837872241445,1.7363775901765157
39,HALS.ME,MCX,0.451354,0.352959,54.3861,-147.79294,0.07728018977951687,-1.9328555572289157,-11.425069050445105,-0.6633403095388503,0.7184039400150405,
40,CHMF.ME,MCX,0.399371,0.381542,0.46,0.08481,7649.394586894587,1315.7427258805512,647.9487179487179,296.47342995169083,1.0114751831881654,9.548872180451127
41,BRZL.ME,MCX,0.993464,0.487925,-68.15605,27.85563,-0.18008072038111173,15.782661751361163,-5.016261070640837,0.46907718854563896,0.13719410489212827,
