,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
43,SNOR.OL,Osaka Exchange,1.0,1.0,41.06014,12.43124,0.05433516262181011,-0.2550331197311563,1.011185990941189,0.06361265547188336,0.0276003444378348,5.963302752293578
44,SOR.OL,Osaka Exchange,1.0,1.0,18.46317,10.44919,0.1475366829028629,-0.9226381094527363,1.5511638847583642,0.12387207510761467,0.017497139143579674,
45,BMA.OL,Osaka Exchange,0.484713,0.496806,3.1,2.93,3.534300714178063,33.4326538116592,10.347649965301875,0.8171286497150372,0.9439984156847213,1.8691588785046729
46,NOD.OL,Osaka Exchange,0.518531,0.518706,0.03232,-0.00767,-171571.7488684138,2195.1502538071063,1312.2456827586207,78.63896413058302,0.9022964497766489,
47,ASA.OL,Osaka Exchange,-1.129496,-0.248934,-0.46,-0.05052,2409.124701877443,-601.0431698774081,-130.18002295867439,36.6938502357827,0.0319877140743689,
48,SOGN.OL,Osaka Exchange,1.0,1.0,32.27352,-4.1834,-0.5612778243242752,-1.5637346389703564,2.348049206580288,0.07108503429468639,0.025150059591252258,5.88235294117647
49,MULTI.OL,Osaka Exchange,0.0,0.0,2.4416,3.1235,5.669405264172929,-44.27359722457268,17.68274569443318,3.4976547864475123,1.2471849862205542,
50,TGS.OL,Osaka Exchange,0.982813,0.955202,-0.68383,-0.48256,912.7045185236228,161.21254617413504,-441.0408021181674,8.416758103771091,0.23140418873308113,8.873123586263622
51,KID.OL,Osaka Exchange,0.618758,0.60096,1.52547,-0.25386,-60.133976451420885,43.4176213025571,15.265344484454253,3.4515190926170076,0.8506737900395618,4.948453608247422
52,ORK.OL,Osaka Exchange,0.0,0.0,0.95,0.92,24.59592503911476,44.518304431599226,22.702038811102923,2.6065374961220633,0.7320773537550679,2.813243886604631
53,PHO.OL,Osaka Exchange,0.963371,0.888402,-0.36996,-0.813,-179.72941581378208,210.18674106962663,134.75775402730156,4.19183188000974,0.46549288298367536,
54,SNI.OL,Osaka Exchange,0.223702,0.170197,0.48,0.06,-12859.982928867965,64.42144598749074,-770.0911715009856,3.932152385991981,0.42218708782304243,0.2777777777777778
55,FKRAFT.OL,Osaka Exchange,0.49214,0.36741,0.97042,1.74,11.656975927253125,38.28185655171245,20.250279782543362,9.464180597729872,2.477327133792536,3.51288056206089
56,ASETEK.OL,Osaka Exchange,0.514243,0.492986,0.04958,-0.02734,91719.66930670927,1510.3130232558149,-2420.682747603834,58.87435505594696,0.9722649319929036,
57,SPOL.OL,Osaka Exchange,1.0,1.0,3.78078,2.2971,3.0693009168943584,-3.0884988582995954,7.063511277777777,0.6147133102336825,0.02940277315434418,5.337995337995338
58,MING.OL,Osaka Exchange,1.0,1.0,4.8266,2.15477,3.3878083550411078,-2.358256015955325,6.71453473253833,0.6047614394435351,0.031183721467419837,5.931198102016608
59,GSF.OL,Osaka Exchange,0.511417,0.735788,-0.47999,-4.1956,6.279406963944425,11.554380531362996,-27.07720140029859,1.594093485008893,0.6625209765088194,2.8591851322373123
60,SRBANK.OL,Osaka Exchange,1.0,1.0,1.10345,0.96969,12.717722134117066,-52.7686274509804,12.114726688102895,0.7474665714399079,0.023952783309115044,6.773399014778325
61,HELG.OL,Osaka Exchange,1.0,1.0,6.66312,1.05459,4.825399258545738,5.2478679531250005,5.0888416515151516,0.46021313921622364,0.02503398947803984,10.0
62,PEXIP.OL,Osaka Exchange,0.937928,0.967478,-0.68,0.38091,-1262.6870320679577,691.6190681047611,-509.0510639494919,3.296697389357494,0.3284533543793423,
63,NTS.OL,Osaka Exchange,0.72583,0.635965,3.2805,0.30202,99.21459248351835,-83.45154281370661,18.27860466524264,1.7429404815812404,0.15585648328153454,1.2345679012345678
64,AUSS.OL,Osaka Exchange,0.451393,0.507422,1.79,-0.18,-114.20440339099981,11.270916809667463,20.666331505050227,1.151959510169206,0.5637773137754372,3.5637918745545254
65,PLT.OL,Osaka Exchange,0.786174,0.886194,-1.51989,-2.35433,3.4117802523833802,-55.48592426881817,-7.408220930090219,4.155633976515828,0.022959167395174618,
66,SUBC.OL,Osaka Exchange,-0.367639,0.018385,-3.06483,-0.12729,154.62969413633408,315.1433151914241,-19.77025505043712,4.769807732709067,0.5337323437874072,
67,AKVA.OL,Osaka Exchange,0.0,0.0,0.79431,0.63783,889.8891049225658,20.237522235010985,567.6008804108584,2.2568985585885195,0.918425340502491,1.4285714285714286
68,NOFI.OL,Osaka Exchange,1.0,1.0,3.12001,1.97,3.297614776046416,-19.005220579198998,6.505073188481816,1.2333225410829993,0.12394005876475567,4.622093023255815
69,SADG.OL,Osaka Exchange,1.0,1.0,8.27981,2.42715,1.375684120901732,22.27149540786094,3.3389890327093985,0.3173193498448201,0.020128876213101585,16.26865671641791
70,FLNG.OL,Osaka Exchange,0.749155,0.80255,-0.12303,-0.27,-4578.144631355186,416.92706185444615,1258.7013053763442,4.322410071659089,0.09020574532239457,0.30816640986132515
71,SBANK.OL,Osaka Exchange,1.0,1.0,1.46774,1.62832,6.210507216366098,-5.289664094653693,10.112665947006304,0.9489084165387276,0.019213176275166523,2.89193302891933
72,SVEG.OL,Osaka Exchange,1.0,1.0,4.475,2.79119,1.3724265235190956,10.121050593705293,3.9172837015503874,0.40851220493128537,0.024900718131207984,3.79905808477237
73,NONG.OL,Osaka Exchange,1.0,1.0,3.73861,3.75324,1.9063255783770479,-6.9852278550247116,5.61965978528827,0.5979879145335307,0.03347644563141259,6.144393241167435
74,FRO.OL,Osaka Exchange,0.601121,0.537942,0.836,0.5332,79.05613958867708,267.8703718749274,43.50096410476793,7.193637797994936,0.2828640843360023,2.0565552699228795
75,ULTIMO.OL,Osaka Exchange,0.0,0.0,-1.19425,-1.08891,14.050798388482642,-85.80934140885032,-14.582432031452838,2.923121733247087,0.0,
76,STB.OL,Osaka Exchange,0.0,0.0,0.96553,0.56972,24.150614268653808,-22.913546354635464,13.753079416531605,0.7401136760088382,0.06873446817706168,5.963302752293578
77,SALMON.OL,Osaka Exchange,-0.102133,0.198493,-0.2481,0.02762,7538.4588212658855,1561.2018148984198,208.2417210646754,18.741563033498995,0.9459717938011019,0.4872175572519084
78,SBO.OL,Osaka Exchange,0.226745,0.35971,0.52,12.08,0.2269056260905495,8.553068013982255,2.757709680440862,1.9120646112897717,0.47173478445803224,54.47070914696814
79,LSG.OL,Osaka Exchange,0.403355,0.50769,0.76,0.21,109.97852191700142,22.083106838825362,23.27825651061026,1.7469505923097943,0.6755731300953249,3.0857848179386957
80,HEX.OL,Osaka Exchange,0.447293,0.44784,-0.4109,0.36,520.3426789424451,100.76475785489532,172.18322521574817,4.028644792359383,0.6239413415392866,
81,EPR.OL,Osaka Exchange,0.425744,0.425982,1.51001,0.00191,7522.355546259442,30.732675656611956,14.546515048093895,4.160922726916566,1.0097368026933153,4.0272614622057
82,PCIB.OL,Osaka Exchange,0.0,0.0,-0.77811,0.11659,-107.1743723862612,-40.80354666533647,-12.731737952932386,3.518306630250113,0.032582408609843155,
83,SPOG.OL,Osaka Exchange,1.0,1.0,11.38062,3.32014,0.5951161564969026,-37.833632252964414,1.977667140495868,0.21570985171496823,0.021015970215171133,6.290672451193058
84,PROTCT.OL,Osaka Exchange,0.0,0.0,7.14,-4.83,-3.6862376518636695,5.747210323856975,17.797112657521318,1.75720073704019,0.2667453110265097,
85,BWLPG.OL,Osaka Exchange,0.679561,0.646842,0.45,0.58,24.79330785943842,47.88081696033483,14.4886270780966,5.03580122010126,0.4015280962827589,2.5310630464795216
86,POL.OL,Osaka Exchange,0.832234,0.817763,1.30215,0.12494,98.49057093813495,-76.85367518796996,12.930963603931838,0.7947701422906461,0.5863889426613497,
87,ZAL.OL,Osaka Exchange,0.0,0.0,1.13995,-2.48114,9.957479507635856,100.24489342224233,-24.581974862812483,8.736695662023994,1.0606572231920366,
88,ARCUS.OL,Osaka Exchange,0.406588,0.412536,0.49138,0.62632,25.439463296586812,11.938548719467057,15.896806461627925,1.8573214325195762,0.4719401793289305,3.738738738738739
89,FJORD.OL,Osaka Exchange,0.871499,0.841746,0.35138,-0.27266,-159.8174168458155,14.52605597361513,43.57186250895913,1.8959549532651987,0.28971654427998955,
90,PARB.OL,Osaka Exchange,1.0,1.0,1.83134,1.01677,6.698790011601578,-3.5720877786229783,6.8111149572670415,0.8097458058147815,0.03863917043637928,
91,SBVG.OL,Osaka Exchange,1.0,1.0,2.21246,1.53593,3.6874561758419757,-4.895838864949393,5.157340415367972,0.4475551214205472,0.03289442847910442,6.759776536312849
92,SOLON.OL,Osaka Exchange,0.177927,0.209568,-0.519,-1.003,62.55849883054363,2.6824695247149357,-61.413924735337304,2.0451851864559725,0.18782417135140383,
93,GOGL.OL,Osaka Exchange,0.207242,0.157917,-0.29,-1.12244,33.454977767828105,102.52901591484162,-37.796238385332906,3.604707411432231,0.264236308246974,0.6056935190793459
94,BGBIO.OL,Osaka Exchange,0.0,0.0,-0.86,-0.71929,16.55911915732229,-57.230308240341174,-10.279867263253491,2.844428214614335,0.0002581711769644991,
95,VOW.OL,Osaka Exchange,0.327684,0.343358,0.27833,-0.2891,-337.56356741005584,457.67851583333334,99.13614061371842,10.565875702193152,1.1664032188532836,
96,AVANCE.OL,Osaka Exchange,0.682587,0.646643,0.11,0.24,82.9239272429666,53.04644392105753,20.51993448168243,4.286266947992358,0.3157876902258934,1.070663811563169
97,AMSC.OL,Osaka Exchange,0.0,0.0,0.01815,0.0264,4656.211863456219,231.29984078947373,122.90280290848074,11.132861241291957,0.20997814207650273,1.1724137931034484
98,NSKOG.OL,Osaka Exchange,0.455268,0.457253,-0.71,-4.51789,-1.168447953718375,14.930046670000001,5.244747073770491,0.44638369553518037,1.1063299033364515,23.19109461966605
99,XXL.OL,Osaka Exchange,0.363573,0.278908,0.58077,-1.15307,10.229010684145234,17.535300511627906,-11.424513969696969,1.2471941053875235,0.9947325769854133,
100,BWO.OL,Osaka Exchange,0.550711,0.504075,0.16866,-1.49,12.876277346847262,31.527315240174683,-20.10140656148492,5.475041852881699,0.3707284012270814,0.2764227642276423
101,CARA.OL,Osaka Exchange,0.823678,0.801125,-0.13629,0.00539,-98044.00984411604,284.82261447940647,-528.4155671570953,11.70011874862073,0.5167467491227282,
102,NHY.OL,Osaka Exchange,0.368692,0.392823,-0.60908,-0.88428,12.62361459370352,15.32494700658837,-11.157328467153283,0.7073551227638729,0.8550483011827018,
103,SSG.OL,Osaka Exchange,0.0,0.0,0.0933,0.1739,183.29945334123488,53.37251898734177,31.5698575776812,1.8000899693543626,0.1248970342369888,
104,WSTEP.OL,Osaka Exchange,0.885019,0.891821,0.66281,0.35901,50.26603905559476,16.589620991253643,18.046248640811886,1.4671725245500686,1.1288455798911055,
105,ODF.OL,Osaka Exchange,0.373935,0.305035,0.39086,-0.05584,-2040.2088612091216,38.617218543046356,113.92029174264131,3.1829694323144104,0.4133207116788321,
106,OCY.OL,Osaka Exchange,0.0,0.0,0.09247,-0.00742,13289.23399113975,125.97993311036785,-98.60732984293193,4.628086988573535,0.08119413657490168,2.2418604651162792
107,ELK.OL,Osaka Exchange,0.455678,0.485014,-0.02238,0.43373,62.29821161725717,26.56,27.020911062906723,0.985493670886076,0.6876409353473574,2.798507462686567
108,MGN.OL,Osaka Exchange,0.0,0.0,0.23009,0.04564,910.0399015331633,231.2632840909091,41.532997959183675,9.4218375,0.28719723183391005,1.7054263565891472
109,NRC.OL,Osaka Exchange,0.0,0.0,-0.10966,-1.06916,24.97905460093893,-59.822731000000005,-26.706576339285714,0.547827206959707,1.0462314829887678,
110,COV.OL,Osaka Exchange,0.980183,0.971493,0.01589,0.11736,1205.9738008186891,438.8576675683802,141.53542652190774,18.926184896170895,0.9271558056379411,
111,KIT.OL,Osaka Exchange,0.316567,0.346022,0.36,0.23001,88.3435395964713,33.77284334761322,20.212124271595744,3.630863325763299,1.238304136467228,
112,WILS.OL,Osaka Exchange,0.569033,0.490355,0.05996,-0.00866,-13982.978415117132,63.322004124926345,121.14705862457724,7.2678197881352355,0.8454799422437065,5.612244897959184
113,INFRNT.OL,Osaka Exchange,0.661746,0.645597,-0.08152,-0.02798,1921.3240010146285,-651.38085,-53.75676905222437,33.89712111233077,0.47066652401840164,
