,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
16,TTKPRESTIG.NS,NSE,0.408004,0.426392,1.54,6.65216,10.683698380454361,175.35698811302495,59.48851405554461,6.936364564328693,1.020522129150083,
17,BAYERCROP.NS,NSE,0.473367,0.58317,56.01,6.98938,5.851473544526079,1230.2856483248731,41.01646179048909,9.421429454616133,1.0133222097661443,2.1322752303784323
18,GILLETTE.NS,NSE,0.570773,0.556927,13.8,16.07,4.665882293648287,145.05728871187296,74.9989917872969,18.94397762444035,1.2420736488585757,0.9438236182422228
19,PGHL.NS,NSE,0.744551,0.648479,29.4,27.99,1.7855095368841953,254.2712149766812,49.917621105125434,9.323988602235364,0.7579873101195843,
20,DRREDDY.NS,NSE,0.701886,0.655848,35.78,47.03099,0.6808847106415251,146.98215374211358,32.00336446815615,5.3765685132991,0.9448101854443215,0.4953683063357606
21,PFIZER.NS,NSE,0.655091,0.619231,27.2,22.52,1.9553527535043724,189.7987949134862,44.02288234268487,6.7518374189292265,0.48171335179552366,6.585906160815855
22,WABCOINDIA.NS,NSE,0.532577,0.436454,-16.54,16.61,7.895764256712651,279547.02687976544,131.1459556039215,5.031572772179109,0.6684842765813184,0.19892382212231824
23,INDIAMART.NS,NSE,0.998054,0.0,25.20441,15.32448,5.104734284801157,345.6097416260896,76.92905717503251,41.57242697854881,0.5714585839388494,0.2021039016158207
24,ULTRACEMCO.NS,NSE,0.664897,0.667571,27.64,112.4037,0.22287578114613563,114.19599422736214,25.05096680476514,3.414305928213076,0.483426108305153,0.2808321271953511
25,SRF.NS,NSE,0.44032,0.413795,30.81,32.31388,0.7839972070990482,421.2766251296235,25.336172656163104,5.171469196778234,0.6427713767702882,0.2703524720354162
26,ASTRAZEN.NS,NSE,0.625175,0.590985,7.45,3.83108,40.461400752757015,166.50466770268176,154.93017556044046,29.473208521292943,1.1620509371991619,0.04657390696862083
27,TIDEWATER.NS,NSE,0.463274,0.4663,51.22004,68.25778,0.18984441190475881,32.289566323822164,12.957671698029468,2.1448572508485038,1.2211797078660984,2.5612666627859597
28,LAXMIMACH.NS,NSE,0.420688,0.402736,-20.24001,1.75974,-549.252224859349,123.5681134606276,-966.9502577603781,2.5139975238442838,0.5474969627560559,0.2558755421363049
29,GMMPFAUDLR.NS,NSE,0.519976,0.580007,13.13,7.93298,9.100904173066244,-321.99254303867406,72.21492036924856,15.295554231950241,1.0952063780030286,0.1950784494050107
30,BRITANNIA.NS,NSE,0.416518,0.396733,22.69,15.57546,3.0893431898386607,132.8099555177178,48.138033720909675,18.557310782950967,1.5709676966883144,3.473397601000809
31,SCHAEFFLER.NS,NSE,0.373291,0.397721,-13.6,25.1,2.088871866951127,718.1529989987245,52.40919214511774,3.9001801130849505,0.9221334992197262,0.970618006350615
32,NAUKRI.NS,NSE,0.97799,0.979875,7.6,9.79355,102.11041778666944,427.41462543193325,986.7710542214937,19.605478943488574,0.440595579276496,0.17178441056474125
33,VSTIND.NS,NSE,0.484519,0.43369,49.02999,45.72647,0.3786091238276815,47.38003911140106,17.313255914154215,6.6896650932051545,0.9706885777705562,3.020660732876813
34,BAJFINANCE.NS,NSE,0.596382,0.605986,15.93,15.68287,2.473432746589,-14.831530389925954,38.81955156601707,6.041091673263707,0.16558503040640152,0.3093245897582629
35,OFSS.NS,NSE,0.0,0.0,55.65,31.21916,0.5704829377777766,36.165672494485534,17.814418018055445,4.242719289741506,0.6137914045327068,5.567756503448916
36,HEROMOTOCO.NS,NSE,0.305748,0.318124,2.96,30.27071,0.8582366685602172,49.33005115008156,25.972104573563513,4.407978662465259,1.2218331031657406,2.831657935721365
37,WENDT.NS,NSE,0.60463,0.720456,2.05,-3.8735,-23.537758076459003,42.4853641933288,91.17350590916395,4.533162885459755,0.6880021401303992,0.8011408245341366
38,BLUEDART.NS,NSE,0.466431,0.468828,-53.04,-12.86818,3.2927713833817247,341.16375898148146,-42.42695143070989,15.013624256871015,1.0612316768845687,
39,DIVISLAB.NS,NSE,0.630251,0.629124,18.54,14.62,3.4998850752345874,228.96253226211823,51.195824832316305,11.178881268789535,0.6984793279988754,0.5196576755062603
