,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
15,JDG.L,LSE,0.0,0.0,0.56616,0.9113,1796.9990235711298,4433.134481830417,1629.9578978622328,1062.8993901061667,1.9051533204628632,0.04554263565891473
16,DCC.L,LSE,0.126094,0.109601,2.10957,0.38255,2577.684679286439,4928.073924717964,986.1055536093147,201.4893692144547,3.785112160431071,0.02856272119543846
17,ASC.L,LSE,0.469689,0.489359,0.27541,0.25819,15143.934656046697,3383.984506984388,3899.913963068182,772.0864538807649,3.232980507837353,
18,ULVR.L,LSE,0.0,0.0,1.25,0.99665,813.9450054761991,1690.5554523093742,811.4045254804223,791.0662318562568,1.4539202591719003,0.03049479719685708
19,RIO.L,LSE,0.0,0.0,2.036,2.37046,152.5486754750558,1134.6191700546033,363.4154774664788,190.71344554787885,0.9835086183440003,0.06470934030045723
20,KNM.L,LSE,0.431751,0.358114,30.94154,26.17293,1.3922630151445685,67.2266496033471,36.81164115739363,2.278433027207001,0.6137190610906594,0.15334063526834613
21,CGT.L,LSE,1.053033,0.947605,-2.12142,1.99117,2460.2621210273837,27379.753606465998,3984.043958958553,104.49598448279896,0.035316804866176,0.005554321261941791
22,AVV.L,LSE,0.778683,0.764481,0.32,0.1112,63374.551329707545,20315.7151769813,7046.964677606177,375.9929652366483,0.6465217742587057,0.009866962305986694
23,IHG.L,LSE,0.06891,0.24542,-1.15385,0.42935,6145.774232703311,1962.1158690176323,2667.671232876712,-483.22580645161287,1.9562801932367149,
24,XPP.L,LSE,0.449096,0.455446,0.4123,0.52249,3732.607527637299,6440.3428571428585,1937.931221719457,568.0143236074271,1.6269492203118752,0.004587155963302752
25,BVXP.L,LSE,0.925233,0.91129,0.6814,0.59578,3010.390313815104,7540.813136784366,1793.4028239107854,2238.167337374198,1.7501774399488899,0.01972902305681008
26,BKG.L,LSE,0.304295,0.361263,1.33239,1.83811,354.85286536560653,1362.400524693358,567.4151968385542,189.8030908950219,0.8632052098817866,0.04903041825095058
27,GNS.L,LSE,0.0,0.0,0.2588,0.36239,15167.194023569291,31465.167058823532,5537.348240165632,525.656289308176,1.1970760907102567,0.006844660194174757
28,AVON.L,LSE,0.365364,0.432356,0.04206,0.37311,12343.71410422725,8127.432695394737,4592.452675464684,1536.5295643034826,1.3772363913208983,0.005732276419326404
29,BHMG.L,LSE,0.7998,0.955177,4.68003,0.8508,536.0002016007302,13658.24027168007,442.5462217605634,95.14889506476595,0.4043541162113414,
30,DPH.L,LSE,0.554014,0.579074,0.19929,0.12804,44196.58707804265,6476.115245551601,5616.630814814815,570.9140028235295,0.8055106658047835,0.009243721461187215
31,CWK.L,LSE,0.134864,0.13026,0.85665,0.72942,1628.0494604497096,4607.499794871795,1179.8587787261984,292.4206541903987,3.1183324962330485,0.017578579743888243
32,WIZZ.L,LSE,0.012115,0.335901,-1.26402,-1.18182,-1409.1585449873176,656.1716333785618,1492.5879438271604,234.98469086491738,0.8006700167504187,
33,FDP.L,LSE,0.439,0.411216,0.29999,0.24152,13618.787770799996,9452.673840008194,3287.9597655693315,565.6158928910708,1.3555222653737105,0.0025335320417287635
34,GDWN.L,LSE,0.205437,0.277928,0.33894,0.69773,1804.325466678012,1939.4503852705004,1234.3959423881058,227.69155279621395,1.4123490435524304,
35,SKG.L,LSE,0.335237,0.33258,1.16387,0.60251,-6596.686868686869,1100.8377581120944,-3991.2727272727275,244.79107904230895,1.7521940637018045,0.02579719387755102
36,EXPN.L,LSE,0.0,0.0,0.35495,0.38681,5160.170247179828,5830.5970149253735,1996.0218978102191,1202.0,1.1282166535565794,0.01236811980033278
37,AHT.L,LSE,0.765459,0.724074,0.31953,0.1737,11509.776022139356,10028.413292589763,2004.1516030534349,437.4564449480138,0.5128030818037617,0.01390694491960315
38,CRH.L,LSE,0.315186,0.346961,0.51,1.71067,382.8535133156989,1192.1658767772512,668.6128174837567,123.81989717786044,1.0175515668800468,0.02198952879581152
39,SDR.L,LSE,0.815991,0.807118,0.79366,0.85567,976.5963730628939,6094.6583268178265,837.7289629231595,202.34841523245854,0.23233600029632923,0.028437724982001443
40,RHIM.L,LSE,0.238384,0.229939,1.02648,0.5115,967.6889808043551,437.8225449952636,502.56759695541865,190.67436743674367,1.8205152916987921,0.017705382436260624
41,ADM.L,LSE,0.0,0.0,0.8276,0.85113,1081.5643358709697,4071.0693434299505,915.30753694566,787.039471029547,-0.0016757436112274822,0.020259895231511584
42,DLN.L,LSE,0.725063,0.786789,-0.08492,1.3531,630.9010396541802,7184.726125290022,854.946703478741,71.14243940542652,0.0795242170715945,0.006141618497109828
43,SXS.L,LSE,0.535058,0.569481,-0.57328,2.42489,483.89637972646824,2702.971329278888,1178.4545454545455,236.8933221655372,1.5731861677889727,
44,ATT.L,LSE,0.966001,1.297818,6.1717,0.16779,1945.3241704902052,-24214.873809045224,313.2358415171277,109.33475568624648,0.3680164381768362,
45,FDEV.L,LSE,0.684126,0.668564,0.30423,0.0898,35553.213050945335,4033.842219688331,3186.71597405717,1097.136361568838,1.120645244163799,
46,HIK.L,LSE,0.531802,0.517241,0.872,1.2392,583.9385099949832,2579.0489091020404,722.9599344736843,334.3211548835979,1.1138539042821158,0.009317764524817236
47,DGE.L,LSE,0.571178,0.624722,-0.19521,0.78825,1645.4864284720963,3742.1147132169576,1313.7124097176625,886.3484937979916,0.739131740122493,0.010667445028215606
48,BATS.L,LSE,0.837096,0.826804,1.50697,1.26146,370.4302930203325,906.4453938169955,466.6711189314564,84.38726986101268,0.33406472487670047,0.06131315116964811
