,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
38,VASTN.AS,Amsterdam,0.830631,0.925665,-1.23239,0.75439,46.98661746614465,19.529148802512765,38.387607177310436,0.5247287333222566,0.08816262245966534,9.999999999999998
39,DSC1.AS,Amsterdam,0.0,0.0,-0.01964,-0.01928,19739.88450275044,-1397.4625087924971,-393.4240469982508,2.161690188250041,0.0,
40,ARCAD.AS,Amsterdam,0.0,0.0,0.68981,-0.26535,-543.5457785619474,8.31094254084315,142.67229054184034,1.825824114490748,1.708407124102454,2.825428859737639
41,BOKA.AS,Amsterdam,0.143945,0.46631,-0.73468,0.55513,-46.347993005707885,11.02279423397307,-25.9929257109511,1.0594007772350817,1.1455400448778803,2.6301946344029457
42,REN.AS,Amsterdam,0.642102,0.65153,0.28266,0.37275,34.19610017164692,33.10303373382625,12.805678405434396,17.228226310726313,1.016706762897621,2.47361299052774
43,ACOMO.AS,Amsterdam,0.184321,0.190129,0.661,0.66091,10.754121903186793,13.757207680909614,7.112837723577236,2.259075293720392,3.80237251348505,5.958829902491875
44,BGHL.AS,Amsterdam,0.998458,0.978786,-0.09524,0.57064,-9.52160725851775,129.70893732401706,-9.098878532215942,0.7768190033625608,-0.03126614306927877,
45,BRILL.AS,Amsterdam,0.658958,0.704799,0.06402,1.12247,6.547255689354126,5.928968551172515,7.349088778729157,1.547874139813013,1.4531386397904928,
46,VLK.AS,Amsterdam,1.0,1.0,0.22915,0.3564,13.330594869758643,2.568063450325059,4.736522598412218,0.5199183205381804,0.08242258056181627,17.62246117084827
47,KENDR.AS,Amsterdam,0.159812,0.189781,0.02167,0.2,589.9999999999999,12.973821989528794,117.99999999999999,1.2064264849074975,0.8216694772344013,
48,SIFG.AS,Amsterdam,0.338949,0.370097,0.01337,0.11486,-6386.677301938566,17.858942095012274,-733.5521641739131,4.858464964983413,2.286352401415163,
49,AMG.AS,Amsterdam,0.09894,0.15509,-0.44,-0.48,16.90698276110304,-96.59904218878812,-8.068211676306548,4.155939568887549,0.7231401662253241,1.8198362147406735
50,AJAX.AS,Amsterdam,0.91876,0.939092,-1.76225,2.88922,1.3970783054457305,-18.925491821705425,4.036464775420226,1.2811035949327234,0.7116115771564568,1.5644555694618274
51,SBMO.AS,Amsterdam,0.254397,0.279474,0.51753,1.21832,4.244540597102651,8.015213991,5.303071638657845,1.221831401067073,0.5952952472395583,5.080122741220593
52,INTER.AS,Amsterdam,0.0,0.0,-0.09437,-0.0239,-1869.185055131761,14.725603791342357,44.59401941039409,1.7690151009516462,0.2706218272611137,2.0491803278688523
53,FAST.AS,Amsterdam,0.721619,0.466436,-0.38,-0.45386,21.306990258179383,-123.66071252204581,-9.746479886089363,-16.066824931255727,0.2171979420018709,
54,REINA.AS,Amsterdam,1.072072,0.137931,-1.86275,0.03688,-140.25335142857145,67.54547368421052,-5.3473500000000005,0.582949806949807,-0.09125993189557322,1.3590844062947067
55,TIE.AS,Amsterdam,0.591181,0.567031,0.1934,-0.47965,87.28104821502338,61.32651162790697,-35.02045152722444,6.62572864321608,2.623418506574051,
56,SLIGR.AS,Amsterdam,0.234358,0.247619,-1.63,0.46076,6.444410595812937,,2.917885851923077,1.4147325342657344,3.6134920634920635,6.186317321688501
57,SNOW.AS,Amsterdam,0.857746,0.844246,1.63,-1.50794,-3.403573272535675,-116.45890140845064,5.445827881448957,1.310151107824755,0.6964003713522774,
58,CLB.AS,Amsterdam,0.216493,0.244547,-0.12854,-2.43933,2.8699754225182135,21.55996767863327,-6.997202727340842,9.022462682962175,0.9734278799754573,2.1428571428571432
59,MT.AS,Amsterdam,0.0,0.0,-0.49955,-1.10672,3.414538336672474,42.71987195121951,-3.417589756097561,0.39168440767037516,0.7130047600890518,
60,STRN.AS,Amsterdam,0.180143,0.168503,-3.35806,-0.39824,7.2294995991956394,1.9501718213058425,-2.879060633336061,0.5266781926637777,4.0243334951166965,
61,OCI.AS,Amsterdam,0.120961,0.095303,-0.4,-0.388,9.427834404126466,38.75928449744464,-3.663129930767992,1.7408906572805876,0.5147454279688912,
62,RDSA.AS,Amsterdam,0.264244,0.180479,-2.32753,-0.00307,2363.4220490001767,6.722930558276199,-7.281589922206506,0.5241247244775891,0.7014993415054199,10.592018157745414
63,TFG.AS,Amsterdam,1.388262,0.751096,-0.80388,1.37,1.5431802604029072,35.30348936170213,2.366320593268682,0.3668665428495622,0.20791628753412192,6.403803131991052
64,PORF.AS,Amsterdam,0.879951,0.784487,-0.42,0.46701,33.769560400136236,7.424742990654205,19.482363760217982,0.4273776150627615,0.46604981216084596,
65,NEWAY.AS,Amsterdam,0.366226,0.353441,0.06,0.28141,23.048863575852696,39.91042798006899,6.142420162812647,0.9738711803217358,3.896665964711722,
66,WHA.AS,Amsterdam,0.573568,0.684714,-2.75785,-6.52302,0.09250807693268348,1.9616008817150126,-0.602979849393153,0.2656415287019571,0.15711550350589598,23.818525519848773
67,BOLS.AS,Amsterdam,0.54537,0.585488,0.05362,0.68412,5.511293376168224,13.158989942919272,3.7703990654205604,0.49986240649248065,0.43361579413249196,4.510309278350515
68,ICT.AS,Amsterdam,0.83053,0.832935,0.2023,0.00753,1172.472714051611,9.96085704625372,8.825713241461953,1.3171881784852006,2.364933528224403,
69,HEIJM.AS,Amsterdam,0.11919,0.101005,0.71,0.69411,3.8998192306677333,3.2277053664049733,2.779208848727083,0.799647866,3.6142488839285716,3.6988110964332894
70,NIBC.AS,Amsterdam,1.0,1.0,0.06164,0.80137,3.818743541455406,-2.784884318766067,3.060225988700565,0.5916548334243582,0.04839652768407322,
71,ABN.AS,Amsterdam,1.0,1.0,-0.0053,-0.42021,-35.07070676913449,1.4635887720477385,14.68508398172269,0.32358577795111565,0.021411098266440328,9.176788124156547
72,ENVI.AS,Amsterdam,0.313709,0.351622,-0.3341,-0.40023,18.679678326879923,96.94010234899329,-7.476229425465838,1.3154895491803278,0.8001921939680662,
73,INGA.AS,Amsterdam,1.0,1.0,0.24856,0.17221,28.176899656933333,3.653258134490239,4.849736993664811,0.46519252370868247,0.028366986785697604,6.944444444444445
74,BSGR.AS,Amsterdam,0.137467,0.134774,0.07,0.28713,20.354145127363456,10.124022324790946,6.081083902699317,2.2340542498561717,4.492689321009144,2.006172839506173
75,BRNL.AS,Amsterdam,0.199449,0.199794,0.04985,-0.0347,-414.63663456986535,30.005497243763426,14.388388754480285,1.1622268114735705,4.57176591493006,4.724409448818897
76,AVTX.AS,Amsterdam,0.789707,0.844571,-0.42,-0.42171,4.0259543479869935,-152.641112195122,-1.6885849774807495,2.8275222965575963,0.2893383742911153,
77,TOM2.AS,Amsterdam,0.855129,0.781771,-0.47377,-0.48,7.005863277896322,29.374329915916803,-3.358637551970449,1.542792258479394,0.5239633052922817,
78,ORANW.AS,Amsterdam,0.529367,0.495259,-0.16719,-0.17561,222.14827082155477,4.4393906443071485,-39.01108790072389,1.3709840164559999,2.8690097559893193,
79,ECT.AS,Amsterdam,1.022356,2.994226,-2.12148,-1.18722,0.022626220874950972,-1.0209936717875676,-0.5387527138025446,0.3294598424162837,0.7865297869030954,
80,FFARM.AS,Amsterdam,0.187177,0.190587,0.19405,0.08809,99.62074298958355,12.65557228858326,8.749187053791742,1.42355541786219,5.891700701870854,1.6822429906542058
81,VALUE.AS,Amsterdam,0.704918,0.838252,0.01,0.21907,45.14070249085203,2.075992619421855,7.899622935899104,0.8855010785285374,0.17095722285667111,9.036144578313252
82,VVY.AS,Amsterdam,0.0,0.0,-0.37906,-0.23684,21.116437289089074,-32.74217796143251,-5.001224742268041,2.710856302209551,0.0,
83,MAREL.AS,Amsterdam,0.373569,0.355769,0.04016,0.01764,2252.6540089552236,100.1920520231214,39.6188,3.8894255581734543,0.7263620386643234,1.2725274725274727
84,NRP.AS,Amsterdam,0.717578,0.677891,-0.32991,0.30934,31.156718360154716,16.004845866203755,9.530082507947071,0.721645365433014,0.16741474043875346,105.13418604651164
85,ATC.AS,Amsterdam,0.742295,0.732057,-0.42027,-0.10353,19.94320373420411,3.6879732849364792,-2.064527654732393,-2.5390759696121554,0.3178223434408257,
86,BBED.AS,Amsterdam,0.534761,0.532522,0.08467,-1.40827,1.0665211069932985,17.961825602467712,-1.3900068539543766,18.689666880641926,3.8116237547426297,
87,VTA.AS,Amsterdam,0.667305,0.85813,0.07097,0.29751,19.745426959770363,-20.303637631623975,5.874273939674312,0.5016295871459003,0.12078085816252279,15.28497409326425
88,FUR.AS,Amsterdam,0.617472,0.603884,-1.25473,-0.27778,5.741744332387195,7.014782141049433,-1.4327129602508657,0.6158357896685799,1.5760939449907652,
89,BEVER.AS,Amsterdam,-7.153846,0.867232,-0.03,-0.07645,-723.1264783900543,35.98758428128231,48.773642606867554,0.7048385554857919,0.024822161165267795,
90,YATRA.AS,Amsterdam,0.0,0.343827,1.95409,-0.27252,0.3845918825695976,-3.7244315696581363,-0.10480985842496697,0.10485491826122274,-0.8648019551501298,95.99377777777778
91,PNL.AS,Amsterdam,0.509506,0.524964,0.08093,-0.02429,-2036.4545557248196,26.96863218490909,49.442492339,51.147405867931035,1.3644301470588236,
92,AGN.AS,Amsterdam,0.0,0.0,0.09834,0.44125,5.794629206028701,12.25470843373494,2.56724078748107,0.19211634935025687,0.03774420937566071,8.88529886914378
93,KPN.AS,Amsterdam,0.767566,0.768534,0.06094,0.09426,110.31771936965319,4.6174326036574955,10.39908966721154,3.92640093929407,0.9275097567051399,5.438066465256798
94,ORDI.AS,Amsterdam,0.744639,0.722579,0.11088,0.09562,83.03125240575332,13.146723873735827,7.9393248445365705,1.2348303674747694,2.643081154450636,4.130434782608696
95,ATRS.AS,Amsterdam,0.686543,0.677972,-0.1662,0.07267,353.0012863816228,14.987876584217542,25.688103533285865,0.526733516374221,0.14364161696089917,11.790393013100438
96,CTAC.AS,Amsterdam,0.662946,0.677875,0.04235,0.09635,117.09106934543034,5.416850328185327,10.763055120828538,1.4007930058409463,2.6688042492550847,3.864734299516909
97,AND.AS,Amsterdam,0.864754,0.793403,-0.86232,-0.19854,4.489224308553268,-11.664567777777778,-0.8913070043865856,0.6499036937680561,0.18915706710550376,
98,IEX.AS,Amsterdam,0.73847,0.7015,-0.04,-0.31,8.416426866537286,-15.29078014184397,-2.452787258248009,-3.0567107750472586,2.9550996134403804,
99,KDS.AS,Amsterdam,0.0,0.0,-0.57,-0.90181,0.7350120300349948,-3.8123278276877755,-0.5936407739938081,1.8763876590192454,0.0,
100,VEON.AS,Amsterdam,0.76797,0.77587,0.08919,0.06175,102.19335508067438,2.7557680669387756,6.309936228037382,2.4975209977805175,0.5746861214794706,12.95336787564767
101,BAMNB.AS,Amsterdam,0.0,0.216738,-0.85804,0.19806,-5.459550923642912,1.6217324513772338,-1.2834227674037033,0.6920266784922394,2.81061825048685,
102,DPA.AS,Amsterdam,0.284085,0.315529,-0.09002,0.09835,53.99450334491876,5.301716978016308,5.105688877845145,0.8303697875917365,2.699477716187239,
103,AXS.AS,Amsterdam,0.313283,0.29116,0.02342,-0.00844,5882.117827170924,199.61940475247522,-40.54321147945993,1.522562859762873,0.8006615044887805,
104,DGB.AS,Amsterdam,0.357006,0.396063,0.0068,0.02307,953.3558124598586,-0.9675448126018468,21.990740740740737,0.6638404919407435,1.3604671058259903,
105,PHARM.AS,Amsterdam,0.886308,0.890656,0.01368,0.011,1381.892428331571,29.41746562417408,16.39100983212252,5.235090849657832,0.566613688539065,
106,NOVI.AS,Amsterdam,0.244729,0.226965,0.02,-0.00824,-2789.2681814994044,432.07142857142134,20.57482993197279,2.550706304026987,2.6755823986194995,
107,EAS2P.AS,Amsterdam,0.0,0.0,-0.04,-0.0482,112.4519256934492,-18.445533769063182,-4.366425992779783,10.70353982300885,0.19945652173913042,
