,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
0,CDU.LS,Lisbon,0.295622,0.309961,3.08639,0.79334,,,,1.3860716221935700,0.0,
1,EDPR.LS,Lisbon,0.852996,0.855206,0.29203,0.07073,462.224304798853,22.677574118062600,32.69399612871810,2.0441041315749300,0.14455667940071200,0.4767580452920140
2,JMT.LS,Lisbon,0.215415,0.220681,0.1105,0.05522,500.8852635807400,22.711440404743500,27.660360410616100,4.786869863354370,2.0783176157675800,1.4212152420185400
3,COR.LS,Lisbon,0.520396,0.518813,0.25768,0.14944,88.82896775847790,73.78900124371390,13.274253640599600,2.635784691518270,1.0865360180857500,2.6315789473684200
4,GALP.LS,Lisbon,0.099704,0.14301,-0.18571,-0.30871,87.49831658360620,15.151457670620700,-27.01182002754100,1.7919750099836900,1.1030634236453200,4.82825868142929
5,CPA.LS,Lisbon,0.342899,0.327797,1.846,1.903,,,,0.5303236333967910,0.0,12.187179487179500
6,SEM.LS,Lisbon,0.357495,0.376391,0.16297,0.21474,32.24553780089190,4.246232374261730,6.924268437352200,0.600624918463377,0.47026248761708900,1.790830945558740
7,ESON.LS,Lisbon,0.985021,0.969541,-0.3626,-0.17836,-198.0020255021370,4.539075949150380,35.31606340310700,0.7715990260527650,0.8667055884439080,
8,FLEXD.LS,Lisbon,0.0,0.0,0.1583,0.02196,1217.7571078078100,1.9600492589887500,26.739248795499800,0.8888680522072360,0.12090283742150000,3.404564315352700
9,EDP.LS,Lisbon,0.440984,0.421142,0.04931,0.03909,844.3183159409640,105.71247363649700,35.97898803316160,1.8745739757435400,0.32951203395737100,4.192707157371870
10,IBS.LS,Lisbon,0.345128,0.524912,-0.75141,-0.27734,28.514552957625400,3.7473456405059500,-7.908119146572580,0.7206970580586250,0.51899040242117,
11,ALTR.LS,Lisbon,0.253483,0.251449,0.01178,0.03323,531.7011385082120,63.12304881090990,17.666133891768700,1.7985704364750500,0.46177472488219100,8.25536598789213
12,NBA.LS,Lisbon,1.0,1.000044,0.15525,0.60003,6.155815370074370,8.621074565535160,3.7195582565432200,1.9139637291313600,1.2867949576273600,4.093567251461990
13,RAM.LS,Lisbon,0.388603,0.370265,0.04687,0.05204,216.59307322009400,21.759348810982700,11.270645498973400,0.6220997031799770,0.48372514193636700,
14,NOS.LS,Lisbon,0.733402,0.69663,0.08834,-0.02019,-874.8491716859310,7.732079015134220,17.65017708466900,1.7402149394985400,0.4994712926373380,9.156785243741770
15,MLFMV.LS,Lisbon,0.11879,0.117984,-0.11528,0.22171,52.27995416633860,9.774916261550690,11.591223898012700,0.5083419765589960,2.464270036146590,
16,SLBEN.LS,Lisbon,0.118114,0.616142,-2.71513,4.52839,0.19635933935707600,5.4488283942108900,0.8891919248720690,0.39249390315794700,0.6082296855046340,
17,SCT.LS,Lisbon,0.197543,0.204799,0.0027,0.14865,35.212750025038100,4.8605372976801400,5.234415534364800,0.6428605287238210,2.645133667651390,
18,RENE.LS,Lisbon,0.870167,0.87737,0.06945,0.00649,1593.0430466008400,15.12455648511220,10.331929750778800,1.1632797305388800,0.22405242625904500,7.154811715481170
19,CTT.LS,Lisbon,0.578576,0.623246,-0.03777,0.02454,781.3788186192630,6.662485536020320,19.17784917266380,2.698966122222010,0.25274032648907200,
20,NVG.LS,Lisbon,0.599298,0.573303,0.01887,0.04239,279.98490035505100,15.160546612499900,12.052554250593600,1.323298210769750,0.5727932688754480,7.00502512562814
21,SNC.LS,Lisbon,0.257955,0.314434,0.03072,-0.01471,-835.3187063453660,-112.19150704268100,12.291274580892000,0.4583712054526210,0.10928995698427900,5.286624203821660
22,MCP.LS,Lisbon,0.677621,0.514476,-0.17053,-0.66159,2.168170562528610,8.325023769836040,-1.4344459976010400,1.3081258996800000,0.7715178554084910,
23,SONI.LS,Lisbon,0.436852,0.434144,-0.13203,-0.0271,83.14486579644170,8.554049924192130,-2.2532314338479200,0.460813675553139,0.5107099385191630,
24,EGL.LS,Lisbon,0.354601,0.366208,-0.02178,0.08038,83.61290473214490,0.9819492162986070,6.720797350520980,10.33339045828440,1.146090407147350,
25,VAF.LS,Lisbon,0.571006,0.777883,-0.0152,-0.00404,-95990.06010418310,25.70539174389220,388.1972010178120,2.2354315940627400,0.4458399874612930,
26,SCP.LS,Lisbon,0.595676,0.646962,-0.128,0.31488,-89.19944276847980,-5.952577076959280,-28.08717379233760,-5.111144791350910,0.34434604314802600,
27,FCP.LS,Lisbon,0.953239,0.979297,-2.30463,0.10289,-3.4039263145240200,-0.657110657434712,-0.35022165779260800,-0.1132076798160120,0.7625532893774270,
28,SONC.LS,Lisbon,0.232423,0.136498,-0.03642,-0.02282,304.07996108976400,11.79760331606670,-6.93273244057685,0.8568458855599470,0.5679380265531590,
29,SON.LS,Lisbon,0.204813,0.175032,-0.00782,-0.02886,-635.0396445174020,4.6143805236018100,18.206637948829100,0.5533765042496240,0.8467308668883620,8.921001926782270
30,MAR.LS,Lisbon,0.267519,0.371968,0.01578,0.18517,7.710027712574750,10.357589024142100,1.4276508548318800,-4.405613102796580,1.8113133798038900,
31,CFN.LS,Lisbon,0.472351,0.507925,-0.01223,0.02821,151.33126741294100,16.224927499904500,4.269125364454940,0.4989540589505320,0.7439400213596280,
