,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
0,AFK.OL,0.643489,0.59408,4.2794300000000005,-7.86614,104.15476174220129,181.748,-802.3013537374927,2.809570594297492,0.6444066020025031,2.0,0
1,BOUVET.OL,0.8712989999999999,0.8690450000000001,6.325819999999999,6.2362,4.959755093486108,604.6043478260871,30.984066302122176,17.657879332658265,1.857038791783779,1.3095238095238095,0
4,GYL.OL,0.531611,0.558549,-33.68006,52.6337,0.2242570702475928,3.2259298619102417,11.799284677062944,1.4992949925592354,2.4457419762489945,1.4403292181069958,0
7,AKER.OL,0.079051,0.960168,-38.169579999999996,-18.11598,0.3529703718534487,12.368578723404255,-6.389571334359199,1.5566709511568124,0.8442161785727376,3.00357873210634,0
9,YAR.OL,0.319008,0.299435,0.82601,-0.43254,-556.2859207213401,322.04166550877187,242.16853474934035,11.571088586737268,0.7545392576067422,4.392386530014641,0
10,MORG.OL,1.0,1.0,14.43549,11.00807,0.4259334434856015,12.890175696202533,4.795873846153847,0.4399440725806452,0.02024889523504721,9.523809523809524,1
11,TIETOO.OL,0.7349939999999999,0.762833,-0.11735999999999999,0.30567,1924.6236564453616,475.81785672413787,588.2224303374777,21.407189934065933,0.6615497076023392,1.13555078683834,0
12,SSO.OL,0.0,0.0,-0.7591,1.82,102.22005089910776,84.08437317784256,186.07058064516133,5.708816310372129,0.10077359888075056,0.4252461951656222,0
13,SOAG.OL,1.0,1.0,8.63256,5.24564,1.6011912993889659,-5.3170284319486525,8.401044161409356,0.7956597938957891,0.0336819699049284,5.263157894736842,1
15,RING.OL,1.0,1.0,5.73185,5.05445,2.255219495631733,-18.35275063926894,11.365996100897172,0.9631048650093558,0.03016621566519628,12.565217391304348,1
16,NRS.OL,0.184533,0.147482,2.25002,0.88085,9.023662046880387,629.7846153846162,8.054134680870742,3.074674044924345,1.0755310166073702,1.1194673076923078,0
17,BON.OL,0.0,0.0,-13.540429999999999,2.31121,-5.863621950721524,29.551745378989374,-13.552043837128465,1.462923984990866,0.3637696728689992,2.057416267942584,0
18,AURG.OL,1.0,1.0,13.841479999999999,3.42576,1.7205085621316611,-4.133204061495371,5.8940444460583175,0.4867928613790048,0.022643422644085944,5.445544554455446,1
20,MOWI.OL,0.502853,0.517748,0.1,-0.14981,-4965.478640353964,459.78328008519713,736.7517064846418,32.50171265103324,0.6960940543220369,3.1496062992125986,0
22,AFG.OL,0.288825,0.314515,1.57182,1.22253,17.604904011320407,88.45492712087912,21.522455529411758,7.5122709920671955,1.949660722739467,6.081946222791292,0
23,JAEREN.OL,1.0,1.0,11.09042,2.81956,1.881611435367596,10.110498491390524,5.5984016735799065,0.40965706306235106,0.02474557933347802,4.838709677419356,1
24,VVL.OL,1.0,1.0,4.21999,3.01999,2.6974807904099585,18.59078211059705,8.141202122527737,0.5803146963757649,0.02014998125366284,4.605263157894736,1
25,AKERBP.OL,0.66738,0.8210729999999999,0.47186000000000006,-0.92986,597.9418988985209,141.029330331932,-556.5738717266141,28.211117555504885,0.26814791399884125,1.0028,0
26,TEL.OL,0.7666569999999999,0.762414,3.14071,0.49,69.81214222222279,18.376427671388107,34.55480321937046,7.694439665863916,0.4535534626876962,2.898550724637681,1
27,SKUE.OL,1.0,1.0,20.27155,5.13662,0.6080293815698123,0.4863194634404768,3.122510449088484,0.2478935217870153,0.024552905572446174,15.202702702702705,1
28,KOG.OL,0.0,0.0,1.47,9.08441,1.2237934686231555,-72.2358289777778,11.080058982530891,1.809288139706394,0.6483948895474809,1.7265193370165743,0
29,BRG.OL,0.0,0.0,1.01334,1.02,34.768912978696136,57.052957862068965,35.58141458064517,4.523679502392344,0.7493878726775169,3.463855421686746,0
30,WWI.OL,0.697436,0.699531,1.2786,-6.34814,4.457780832693193,191.43176470588242,-28.29860869565217,4.137749523204069,0.2982149107455373,3.0821917808219177,0
31,MELG.OL,1.0,1.0,11.17186,4.76994,0.9122160129161307,9.292886678693508,4.365710573856413,0.3718016042455715,0.02398094452025244,7.092198581560284,1
33,DNB.OL,1.0,1.0,3.05872,2.28,4.788158985853938,-498.47700374654363,10.97499084953328,0.9030832858538296,0.020679947072223624,6.479481641468682,1
34,ENTRA.OL,0.8698520000000001,0.915702,3.88248,0.19769,51.642873124732105,60.91734015345269,10.20946420917274,1.0412537704918037,0.047882656423581686,3.669724770642201,1
36,EQNR.OL,0.6363880000000001,0.509061,-0.07753,-0.21422,861.7829891072662,102.74727272727272,-186.24614050303555,12.068553123331554,0.4550499638448202,0.6712433257055683,0
37,TOTG.OL,1.0,1.0,10.73133,3.7426,1.159641929517364,-3.3110614666516707,4.574262652608213,0.4328314924162267,0.025093601240007167,5.343511450381679,1
38,SBTE.OL,1.0,0.0,7.706119999999999,5.97591,0.7163751123637505,-131.840748,4.350878255962458,0.369095039193729,0.029335134381427132,4.715447154471544,0
39,HSPG.OL,1.0,1.0,26.224079999999997,7.81043,0.18661792339642555,22.726988916256218,1.4566800197335965,0.10974781745087778,0.024944604066986856,6.779661016949151,1
40,ATEA.OL,0.19475399999999998,0.220834,1.36,0.05424,452.0094291147637,-28.637930579310346,24.4264702,3.424271523364486,2.5009958836807864,2.8966131907308377,0
