,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
58,MTSS.ME,0.6254569999999999,0.626204,6.644010000000001,10.00636,1.0577106234368057,8.667223825608245,10.607223394306887,20.885719409956888,0.5211071268688139,10.555555555555557,0
62,SIBN.ME,0.630796,0.611904,4.67105,-2.92624,-2.3172435732604284,8.34224853049696,6.7808106766497405,0.6606158778359845,0.5642710133721459,7.130778917071416,0
63,NKHP.ME,0.25522399999999995,0.11408099999999999,7.071039999999999,9.44163,0.5328247599345276,10.222116003650543,5.0307353171586575,2.529352138572764,2.6401100789004293,2.853801169590644,0
66,RDRB.ME,1.0,1.0,1.4136799999999998,4.697030000000001,1.745232149974698,-6.835094517024442,7.9943369266006865,0.9804456784073059,0.12201391788587065,3.1302325581395354,0
67,CHEP.ME,0.301612,0.285569,14.63178,18.86841,0.20764723076135408,4.560989266657304,3.917868049273265,8.520746343782791,2.4143813521107216,8.470588235294116,0
69,SBER.ME,1.0,1.0,7.76744,5.5907,1.2337861198257354,11.081702232033358,6.897725190839694,0.9375409836065574,0.07319182050062686,26.69648805558199,0
74,NLMK.ME,0.34912600000000005,0.30687800000000004,0.01285,0.04822,23484.525782497032,1812.318152715493,1132.449626779318,202.5574007757576,0.9396841066140178,11.32976245924546,1
76,GAZP.ME,0.668788,0.627046,6.32068,-4.92581,-1.9708678265415536,10.593915080030934,9.708110761340217,0.2811844555800144,0.2940305410929534,9.277973943747718,0
78,KAZT.ME,0.28925700000000004,0.231807,8.7839,-10.89766,-1.6214395034141256,2.998004827130989,17.58575995727637,0.8055367524691923,0.7786830486813059,0.6793478260869567,0
79,MOEX.ME,0.9595309999999999,0.944944,3.01863,2.61785,5.302927066983197,-26.09464304221845,13.886447398752866,2.6140517294726724,0.010230987888797331,5.383936451897617,0
81,PMSB.ME,0.068828,0.06449099999999999,17.984779999999997,9.10293,0.31546097301012394,-20.935635075178155,2.871620600211513,2.6596947087907328,14.393277790312887,8.95977352716144,0
84,DSKY.ME,0.289745,0.318452,0.52258,6.26505,1.4768091578509748,196.3410528028037,9.260962155565352,-23.414313346224574,2.402640442160715,7.047918852745715,0
85,RASP.ME,0.342342,0.423888,0.1523,-0.00439,-33137.541052890025,405.66086528125,145.58296473644864,68.023481339738,1.0594227504244482,2.4811502717867793,0
89,RTKM.ME,0.7453310000000001,0.7506189999999999,3.14005,3.16577,3.5030676286166815,93.00197457686228,11.089903975198492,1.2086408961802009,0.4665991394647742,5.306728932286139,0
90,GAZT.ME,0.0,0.0,0.00595,0.03971,1507.2862787219276,62.04329330414236,59.85300232861388,1.0311889224703343,0.0,1.4941176470588236,0
91,NKNC.ME,0.209279,0.21451199999999998,2.50022,5.032109999999999,0.7272455630488811,27.078587040979247,3.661181885013912,1.1478395207622083,1.4324078584185744,10.875299760191846,0
92,KZOS.ME,0.412504,0.382446,10.43127,2.51749,1.7215354809120271,30.096926494201607,4.333941950608561,3.6749344661383874,2.6541809594401253,12.028571428571428,0
94,ALRS.ME,0.337918,0.519284,0.0265,0.37776,47.82106752366511,75.12683046131878,19.15786476688444,2.2641796302469523,0.3456542873076401,3.533046749059645,0
