,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
74,CHC.AX,0.789233,0.890446,0.06961,0.6671100000000001,15.782609932821767,86.019909721519,10.523082555402617,2.9401094035188926,0.3378265753523933,3.319514570660522,1
75,LLC.AX,-0.020177,0.103869,-0.9644,0.55893,107.47593434738366,-9.938461538461539,52.07425301970756,1.1859389025626177,1.5126943881000676,2.622728706624605,0
76,JIN.AX,0.873199,0.973412,0.18170999999999998,0.2297,66.25200688145624,35.746560347952155,15.085140049327956,9.997568139484788,1.2674293331385582,2.844551282051281,1
77,APE.AX,0.17771099999999998,0.178081,0.032,-0.7469600000000001,59.56371964339594,199.39673982800656,-39.764510142701724,4.001055959409951,2.8537387232431826,1.3448894200836823,0
78,ELD.AX,0.217442,0.188634,0.33709,0.33097,45.20787737048277,-48.12061889335911,12.193653142149756,3.0010216234534313,2.1146267477790768,2.151823072803348,0
80,CDA.AX,0.576383,0.552666,0.18567999999999998,0.168,114.96455332402219,170.6195008821878,19.43590861045131,8.599841365413145,1.7602043428545422,2.234029705832629,1
82,EMB.AX,0.24842600000000004,0.269955,0.55834,0.441,16.44635641787575,9.532197696737043,7.243480353548612,1.3370732156472518,3.626158282523293,3.4782608695652173,0
84,APA.AX,0.727174,0.742007,0.1204,0.14836,141.68024023869975,27.05165918023582,21.019431417621988,3.945356512622311,0.3116662444599028,5.316017757884973,1
85,WOR.AX,0.060345,0.06221,0.10735,0.21878000000000003,78.84841251647468,267.27987565714284,17.38271102136885,0.9544086700901208,1.7895463510848126,4.646840148698885,0
87,BXB.AX,0.48458900000000005,0.49416099999999996,0.11094000000000001,0.1766,46.40708516432547,25.1544364658133,8.411511196951507,5.846006385140037,1.2386491981025525,1.4367541113225502,0
88,CCL.AX,0.348932,0.369772,-0.01202,0.28508,41.20419689225083,17.587180678123552,11.746610826741119,5.704738229755178,2.030968779850184,2.48565965583174,0
89,CKF.AX,0.521748,0.531334,0.09264,0.17372,99.50135786120852,33.93047289826719,17.251148439764684,3.393009357916625,1.592038067924324,2.765869174249758,0
90,LIC.AX,0.39055700000000004,0.432679,0.26521,0.145,74.85688334541523,-193.53564155641232,10.831882093886929,3.6387540815380968,0.4572303834892308,0.541871921182266,0
91,MND.AX,0.05006,0.085936,0.08469,0.3007,36.589992832671584,61.83225199146515,10.985865376573845,2.4875533819937408,4.156600323175974,3.468780971258672,0
92,DDR.AX,0.096236,0.090911,0.1708,0.1896,97.18636782960085,77.72316612787354,17.246690804025107,10.911952722550714,6.134483445141744,3.2803180914512926,0
93,IRE.AX,0.909867,0.911481,0.149,0.20051,72.79946333522412,32.974001609478044,14.331368798426075,3.210752546947526,1.1187496623078186,3.5072711716566873,1
95,ILU.AX,0.5150170000000001,0.482574,0.267,-0.98806,-378.54000476728316,13.68324359483615,372.4061162162162,5.253155280213496,1.2798297613619092,1.1721611723076923,1
