,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
54,REINA.AS,1.072072,0.137931,-1.86275,0.03688,-140.25335142857142,67.54547368421052,-5.3473500000000005,0.582949806949807,-0.09125993189557323,1.3590844062947067,3
58,CLB.AS,0.216493,0.244547,-0.12854000000000002,-2.43933,2.869975422518213,21.55996767863327,-6.997202727340842,9.022462682962175,0.9734278799754572,2.1428571428571432,2
62,RDSA.AS,0.264244,0.180479,-2.32753,-0.00307,2363.422049000177,6.722930558276199,-7.281589922206505,0.5241247244775891,0.7014993415054199,10.592018157745414,2
63,TFG.AS,1.388262,0.751096,-0.80388,1.37,1.5431802604029072,35.303489361702134,2.3663205932686817,0.3668665428495622,0.20791628753412192,6.403803131991053,0
66,WHA.AS,0.5735680000000001,0.684714,-2.75785,-6.52302,0.09250807693268348,1.9616008817150128,-0.602979849393153,0.2656415287019571,0.15711550350589598,23.81852551984877,3
67,BOLS.AS,0.54537,0.585488,0.05362000000000001,0.68412,5.511293376168224,13.158989942919273,3.77039906542056,0.4998624064924807,0.433615794132492,4.5103092783505145,0
69,HEIJM.AS,0.11919,0.101005,0.71,0.69411,3.899819230667733,3.2277053664049733,2.7792088487270834,0.7996478659999999,3.614248883928572,3.6988110964332894,1
71,ABN.AS,1.0,1.0,-0.0053,-0.42021000000000003,-35.07070676913449,1.4635887720477383,14.68508398172269,0.32358577795111565,0.021411098266440328,9.176788124156547,0
73,INGA.AS,1.0,1.0,0.24856,0.17221,28.176899656933326,3.653258134490239,4.849736993664811,0.4651925237086825,0.028366986785697608,6.9444444444444455,0
74,BSGR.AS,0.137467,0.134774,0.07,0.28713,20.354145127363452,10.124022324790944,6.0810839026993175,2.234054249856172,4.492689321009143,2.0061728395061733,1
75,BRNL.AS,0.199449,0.199794,0.04985,-0.0347,-414.63663456986535,30.00549724376343,14.388388754480285,1.1622268114735703,4.571765914930059,4.724409448818896,1
80,FFARM.AS,0.187177,0.19058699999999998,0.19405,0.08809,99.62074298958356,12.65557228858326,8.749187053791742,1.42355541786219,5.891700701870854,1.6822429906542058,1
81,VALUE.AS,0.704918,0.838252,0.01,0.21907,45.14070249085203,2.075992619421855,7.899622935899104,0.8855010785285374,0.17095722285667111,9.036144578313252,0
83,MAREL.AS,0.373569,0.355769,0.04016,0.01764,2252.654008955224,100.19205202312142,39.6188,3.8894255581734543,0.7263620386643234,1.272527472527473,2
84,NRP.AS,0.7175779999999999,0.677891,-0.32991,0.30934,31.15671836015472,16.004845866203755,9.530082507947071,0.721645365433014,0.16741474043875346,105.13418604651164,3
87,VTA.AS,0.667305,0.85813,0.07097,0.29751,19.745426959770363,-20.303637631623975,5.874273939674313,0.5016295871459003,0.1207808581625228,15.284974093264251,0
90,YATRA.AS,0.0,0.343827,1.95409,-0.27252,0.3845918825695976,-3.724431569658136,-0.10480985842496696,0.10485491826122274,-0.8648019551501298,95.99377777777778,2
92,AGN.AS,0.0,0.0,0.09834,0.44125,5.794629206028701,12.254708433734939,2.5672407874810697,0.19211634935025687,0.03774420937566071,8.88529886914378,1
93,KPN.AS,0.767566,0.768534,0.06094,0.09426,110.3177193696532,4.617432603657496,10.39908966721154,3.92640093929407,0.92750975670514,5.4380664652567985,0
94,ORDI.AS,0.744639,0.722579,0.11087999999999999,0.09562000000000001,83.03125240575332,13.146723873735828,7.93932484453657,1.2348303674747694,2.6430811544506354,4.130434782608696,3
95,ATRS.AS,0.686543,0.677972,-0.1662,0.07267,353.00128638162283,14.987876584217544,25.68810353328586,0.526733516374221,0.14364161696089914,11.790393013100438,0
96,CTAC.AS,0.662946,0.677875,0.04235,0.09635,117.09106934543034,5.416850328185327,10.763055120828538,1.4007930058409463,2.6688042492550847,3.8647342995169085,3
100,VEON.AS,0.7679699999999999,0.77587,0.08918999999999999,0.06175,102.19335508067438,2.755768066938776,6.309936228037382,2.497520997780517,0.5746861214794706,12.953367875647668,0
