,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
37,AHT.L,0.765459,0.724074,0.31953000000000004,0.1737,11509.776022139355,10028.413292589765,2004.1516030534347,437.4564449480138,0.5128030818037617,0.01390694491960315,0
38,CRH.L,0.315186,0.346961,0.51,1.7106700000000001,382.8535133156989,1192.1658767772512,668.6128174837567,123.81989717786043,1.0175515668800468,0.02198952879581152,0
39,SDR.L,0.815991,0.807118,0.79366,0.85567,976.596373062894,6094.658326817826,837.7289629231594,202.34841523245854,0.23233600029632925,0.028437724982001443,0
40,RHIM.L,0.238384,0.22993899999999998,1.0264799999999998,0.5115,967.6889808043553,437.82254499526357,502.56759695541865,190.6743674367437,1.820515291698792,0.017705382436260624,0
41,ADM.L,0.0,0.0,0.8276,0.8511299999999999,1081.5643358709697,4071.069343429951,915.30753694566,787.0394710295469,-0.0016757436112274822,0.020259895231511584,0
42,DLN.L,0.725063,0.7867890000000001,-0.08492000000000001,1.3531,630.9010396541802,7184.726125290022,854.946703478741,71.14243940542652,0.0795242170715945,0.006141618497109828,0
46,HIK.L,0.531802,0.517241,0.872,1.2392,583.9385099949832,2579.0489091020404,722.9599344736843,334.32115488359784,1.1138539042821158,0.009317764524817236,0
47,DGE.L,0.571178,0.624722,-0.19521,0.78825,1645.4864284720966,3742.114713216957,1313.7124097176625,886.3484937979916,0.7391317401224929,0.010667445028215606,0
48,BATS.L,0.837096,0.8268040000000001,1.5069700000000001,1.26146,370.4302930203325,906.4453938169956,466.67111893145636,84.38726986101268,0.3340647248767005,0.06131315116964811,0
49,BWY.L,0.231283,0.239202,1.9366700000000001,2.2959,128.07455352207694,1068.6117788120946,293.80416322985735,102.74869811773998,1.6573455620994733,0.03957261574990107,0
50,BNZL.L,0.0,0.0,0.55489,0.58149,2001.4393191132801,3036.3027522935777,1162.0681179775281,435.8597165885266,2.910642817560495,0.006262626262626261,0
51,SVT.L,0.0,0.0,0.05035,0.6150899999999999,2063.994790258067,1235.8001654944146,1260.0417633410673,480.3295006834445,0.3342899728746401,0.04025744167337087,0
53,PSN.L,0.289962,0.30347199999999996,0.74366,1.3730799999999999,372.6002329986954,2254.118817509949,510.3282064482914,229.8148148148148,1.4894176387416047,0.016116035455278004,0
54,HLMA.L,0.0,0.0,0.26224000000000003,0.22419,11629.365632430316,9542.543780578511,2607.900163636364,811.9886058016878,1.3155640416967695,0.002683627410750923,0
56,JMAT.L,0.064957,0.072895,0.40889000000000003,0.9152399999999999,752.1571049126708,-5201.141922840909,685.1803730688622,162.07524405453256,3.149164515690803,0.023480371464753062,0
57,WTB.L,0.0,0.0,0.23524,1.10651,125.6955583048343,1057.2279330850552,111.41677404856556,117.37576444462226,0.5251038272314869,0.01238425311258278,0
58,LSC.L,0.755047,0.755783,0.39921999999999996,0.77886,1170.9783847177064,2329.2778618421053,912.030486862442,228.574347138384,1.6667485222150111,0.025974025974025983,0
60,DPLM.L,0.364245,0.363349,0.27479000000000003,0.28300000000000003,7621.325360893448,6039.630301624132,2154.86809602649,812.9546096189882,1.9541583620221052,0.008913043478260869,0
61,PSH.L,0.800201,0.7889619999999999,7.453110000000001,1.9605700000000001,63.473269353692906,-480.09433800307465,131.39322585051954,65.45964160499271,0.450999129869729,0.018181818181818184,0
63,FEVR.L,0.46737,0.49343000000000004,0.15006,0.2588,8782.603860353132,8105.36207451223,2272.482492723157,1092.2045389896373,1.8790045283018868,0.004555094513600738,0
65,ABDP.L,0.58465,0.46653199999999995,0.13525,0.14748,22024.477752327504,13191.294681141862,3010.533551782558,491.3114070329188,0.9006413516726635,0.0012844564654428267,0
66,ULE.L,0.270395,0.307232,0.3415,0.61587,2089.308319781084,1822.5692286636029,1285.7061526525404,307.45101034838177,1.5807556362246848,0.018702290076335882,0
69,FUTR.L,0.5197510000000001,0.515957,0.21773,0.00685,1060784.0825647172,269616.2023046853,6598.997958506294,513.5546710565442,0.7461201079622132,0.0005110415640324858,0
70,AAL.L,0.0,0.0,0.3771,1.30408,292.9745386085955,653.8666666666667,390.3199617651744,107.13828931257652,1.0076664039550047,0.02396003262642741,0
71,CCH.L,0.37055,0.381533,0.34,0.80399,1041.6051066116581,882.6926144112477,835.0984995724466,286.486691916558,1.7077120822622107,0.03215767634854772,0
72,VCT.L,0.577512,0.611838,0.47438,0.55734,1583.7814778678396,2710.8520766721044,881.0987926829268,354.9236059376335,1.088492352512746,0.0240563086548488,0
73,RCP.L,1.181624,0.909744,-0.44238,0.62387,2306.231927837854,1612.264578313253,1427.737691561591,96.60995372953106,0.08297454902174506,0.009285001803943206,0
74,RIII.L,1.0,1.0,-4.53416,-3.61065,70.61153984984938,1646.9834757834756,-271.27165509825005,102.20773361818115,-0.3650911715320941,0.011684782608695652,0
76,RRE.L,0.034601,0.39260300000000004,5.39956,1.19,145.13810431609548,2367.662051648464,188.66193672224483,150.67513572852994,0.2731459041871074,0.013528138528138528,0
77,POLY.L,0.5735680000000001,0.487692,0.7988,0.68187,1174.097944261268,1999.2839504166668,807.4031338221154,506.7587562914906,0.9904458598726116,0.035217267821641585,0
78,ABF.L,0.0,0.0,0.275,0.6195,1351.5025953240038,1228.625258511312,837.5267801696484,150.44668779421542,1.970832034901839,0.019936065097355418,0
79,GAMA.L,0.525099,0.517868,0.22074000000000002,0.1669,13967.59196279486,8433.865918781727,2326.991016806723,977.3362270588237,2.355803893294881,0.004046242774566475,0
80,CDFF.L,0.866864,0.8623850000000001,0.24948,1.03322,937.8120037847377,7218.192567567566,972.9439890710382,75.94046561222676,0.04486426745872764,0.010028985507246376,0
82,REL.L,0.6421020000000001,0.65153,0.28265999999999997,0.37275,3071.633463320599,2973.449768946396,1150.2583661065428,1547.5096921596923,1.016706762897621,0.02753841518529677,0
83,SUS.L,0.8331430000000001,0.7723979999999999,0.41928999999999994,1.2284,340.9258821542815,1162.2795488462864,417.9581055977543,116.30405787279014,0.5968449553784555,0.0718562874251497,0
85,BRK.L,0.0,0.0,0.00413,0.45133999999999996,5431.580912018674,249336.8761682243,2195.0835733091985,215.9529690548077,1.246571140869686,0.01238938053097345,0
86,BHP.L,0.0,0.0,0.60931,0.96016,523.5336141431794,1124.2404179268626,502.8732505226909,170.5967289719626,0.8323773894620311,0.0307571182449182,0
90,BOTB.L,0.584233,0.6011310000000001,0.25045,0.1239,16153.504778062383,2860.7598677042797,1998.1988481786386,4455.593684000012,4.82430478366854,0.021739130434782608,0
92,CRW.L,0.930528,0.9430379999999999,0.3214,0.29724,4524.33687189125,-8627.2751761293,1308.4199113792774,608.7466920096497,1.2344114445653864,0.017549668874172187,0
93,PLUS.L,0.927685,0.923002,2.98401,0.8979600000000001,304.08611094442915,1305.1093653395787,283.84466842105263,318.6894961875715,1.909534656687276,0.02416292495189224,0
94,BRBY.L,0.621422,0.675461,-0.07048,0.36436,3578.0379229971004,6298.267010309279,1325.2318872017356,503.15590512271444,1.6260555251807305,0.007505812022583859,0
95,BMTO.L,0.474867,0.529225,0.16806,0.42291999999999996,1760.1736661935377,1506.1728395061725,744.4067796610168,144.13231819375162,2.718394757069461,0.005245901639344263,0
96,RAT.L,0.9157860000000001,0.9240299999999999,0.34719,0.23698000000000002,6154.651801519713,726.1965943632878,1448.382789280521,172.62454259781583,0.19171719797784872,0.030080213903743318,0
97,MTE.L,1.041176,0.947874,-1.35186,0.9054399999999999,2242.0881075734587,11443.711861784896,2030.0812225379557,156.15814353965388,0.10305931615285993,0.006190189386334738,0
98,DATA.L,0.433679,0.39719699999999997,0.046,0.03871,928135.2915357021,34395.06710192238,35403.09874929998,1346.9772727272727,0.9537633818281636,0.006648936170212766,0
99,DNLM.L,0.48911000000000004,0.5147010000000001,0.09817000000000001,0.33186,4885.2085744745,2851.77625818522,1612.9887936507935,1758.101972318339,3.014385474860336,0.01376762928139691,0
103,GSK.L,0.681401,0.694059,0.45053000000000004,0.31238,3275.5212301013103,2710.2230616302186,1020.5436442581224,501.45008460236886,0.41349243856332707,0.04495210022107591,0
104,MEL.L,0.27702899999999997,0.283814,8.3374,28.96081,0.5186598766033117,33.62888203262661,15.020486275146999,1.2228090420002025,0.960306873873102,1.8854242204496008,1
105,ABC.L,0.6888340000000001,0.696816,-0.06479,0.12597,40542.46997168083,7963.513736263737,5041.250434782609,576.7447274174293,0.6407443924081834,0.008783490224475016,0
107,SSE.L,0.282841,0.313249,0.36246,-0.4212,-2429.634368780329,5910.730240549829,1019.1970965113696,279.6727708786407,0.6705164109415787,0.06015037593984963,0
108,FRES.L,0.310483,0.229223,0.08756,0.18162,13377.881205549267,4255.612784074252,2429.6419803948324,300.9518734844249,0.8752752212651757,0.008857633736821555,0
110,ICP.L,0.733577,0.904276,-0.12499,0.50758,2501.90858123641,-2618.4142720913637,1269.3420052595156,280.20152728383744,0.12143060701054433,0.03944099378881988,0
111,BGEU.L,1.018683,0.935736,-0.81252,0.30128,-3660.8523312147704,43451.67872881357,-1155.7860533790179,173.12711761964897,-0.12304914641120042,0.016349809885931557,0
112,HNE.L,0.954684,0.898515,0.92025,0.38215,1639.914126314276,-24438.09783657699,626.6889947879722,93.56181558490678,0.16083853272811846,0.0061373894521904275,0
113,BRSC.L,0.931004,0.9308129999999999,1.01014,0.92711,1162.8134711884513,4327.242111685117,1070.8705831230764,82.4678834421838,0.08724451549601152,0.024738156132018026,0
114,IMB.L,0.188659,0.199023,0.5547300000000001,0.34721,1429.828685775553,536.0830222222223,500.07744610281924,282.2149742629855,1.873292822333193,0.12935268732836405,0
115,HEFT.L,1.024553,0.965233,-2.10854,1.45309,-1433.696987712382,7057.590602778491,-2083.2969830650063,110.16547064634659,-0.020983018788024218,0.024528819403628388,0
116,TEP.L,0.169173,0.224494,0.26359,0.19326,7579.680488672024,4208.571523730226,1464.7736401309878,454.5796988052037,3.4811575045736225,0.044323483670295497,0
117,LIO.L,0.855824,0.865023,0.09548,0.1451,15907.091747991291,83474.68934911244,2135.6458913649026,796.4782350948511,0.7801021683489355,0.0264,0
118,KNOS.L,0.474279,0.46473100000000006,0.07225,0.07862000000000001,57271.758412632735,16962.416184971098,4463.366250739375,2678.819555735876,2.9101745723858228,0.00795631825273011,0
